,num_layers,accuracy_train_init,accuracy_test_init,alignment_train_init,accuracy_train_final,accuracy_test_final,alignment_train_epochs,circuit_executions,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.name,config.file,config.n_samples,config.noise,config.num_sectors,config.points_per_sector,config.grid_size,config.sampling_radius,config.training_size,config.testing_size,config.validation_size,config.device,config.n_qubits,config.trainable,config.input_scaling,config.data_reuploading,config.ansatz,config.ansatz_layers,config.optimizer,config.lr,config.mclr,config.cclr,config.epochs,config.train_method,config.target_accuracy,config.get_alignment_every,config.validate_every_epoch,config.base_path,config.lambda_kao,config.lambda_co,config.clusters,config.ray_logging_path
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.17980268597602844, 0.19528155028820038, 0.20526911318302155, 0.2206992357969284, 0.23095624148845673, 0.24286317825317383, 0.24912233650684357, 0.25846540927886963, 0.2631579637527466, 0.2750062346458435, 0.2831849455833435, 0.2867187261581421, 0.28988131880760193, 0.2924257516860962, 0.29611706733703613, 0.2976378798484802, 0.2985120415687561, 0.3001587688922882, 0.3034358322620392, 0.305877685546875, 0.30628225207328796, 0.30933135747909546, 0.3114996552467346, 0.3129364550113678, 0.31523260474205017, 0.3181532323360443, 0.32022443413734436, 0.32243800163269043, 0.3255988359451294, 0.3261834979057312, 0.32860812544822693, 0.32982364296913147, 0.3309587240219116, 0.3327559232711792, 0.33315756916999817, 0.33378875255584717, 0.3342178463935852, 0.33775341510772705, 0.3390048146247864, 0.3405584692955017, 0.341232568025589, 0.34021875262260437, 0.34207165241241455, 0.3450331389904022, 0.348569393157959, 0.35148099064826965, 0.35315150022506714, 0.3600866198539734, 0.3591988682746887, 0.3623761832714081]",8000,1734310851,,False,1,f7985_00046,2024-12-16_02-00-51,1498.1032285690308,1498.1032285690308,275617,digvijay-Alienware-Area-51-R5,100.87.195.216,1498.1032285690308,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1871493011713028, 0.2084215134382248, 0.22432848811149597, 0.24149957299232483, 0.25883257389068604, 0.2709197998046875, 0.27946916222572327, 0.2875758707523346, 0.29219311475753784, 0.29653969407081604, 0.3021888732910156, 0.3072984516620636, 0.3101407289505005, 0.3137817084789276, 0.3170652985572815, 0.32084861397743225, 0.3233085572719574, 0.3258316218852997, 0.32834333181381226, 0.3315148949623108, 0.3333604335784912, 0.3344085216522217, 0.3344937562942505, 0.3364114761352539, 0.3384605646133423, 0.34175243973731995, 0.3438798189163208, 0.34599581360816956, 0.3481293320655823, 0.3492386043071747, 0.3519701063632965, 0.35390910506248474, 0.35616448521614075, 0.3590233623981476, 0.3612838387489319, 0.362545371055603, 0.36550381779670715, 0.36839058995246887, 0.3705332577228546, 0.3742600381374359, 0.3762753903865814, 0.3783159852027893, 0.3799549341201782, 0.3819361925125122, 0.3873419761657715, 0.39353829622268677, 0.3974877893924713, 0.40588170289993286, 0.41062411665916443, 0.4171319305896759]",32000,1734312779,,False,1,f7985_00048,2024-12-16_02-32-59,1922.9172596931458,1922.9172596931458,294819,digvijay-Alienware-Area-51-R5,100.87.195.216,1922.9172596931458,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9555555555555556,0.9555555555555556,"[0.20378290116786957, 0.17942316830158234, 0.20912930369377136, 0.19040745496749878, 0.19000844657421112]",8000,1734303383,,False,1,f7985_00033,2024-12-15_23-56-23,523.6296582221985,523.6296582221985,201222,digvijay-Alienware-Area-51-R5,100.87.195.216,523.6296582221985,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.185563862323761, 0.2021608054637909, 0.21841703355312347, 0.23370911180973053, 0.2429221272468567, 0.25898340344429016, 0.26578277349472046, 0.27271440625190735, 0.276315301656723, 0.2833668887615204, 0.2939825654029846, 0.2981470227241516, 0.3016272783279419, 0.30528685450553894, 0.3078368306159973, 0.3106500208377838, 0.3126845061779022, 0.31493714451789856, 0.31802991032600403, 0.32168641686439514, 0.3233833312988281, 0.3257850706577301, 0.3256584703922272, 0.32684755325317383, 0.32816722989082336, 0.33089733123779297, 0.33419039845466614, 0.3377145230770111, 0.33850914239883423, 0.3402599096298218, 0.34249332547187805, 0.34446632862091064, 0.3467104732990265, 0.3490452468395233, 0.3502786457538605, 0.35222381353378296, 0.35374584794044495, 0.35756245255470276, 0.3602335453033447, 0.3623069226741791, 0.3629317283630371, 0.3651275336742401, 0.3660374581813812, 0.3705066442489624, 0.37601035833358765, 0.3801513612270355, 0.3854946792125702, 0.3937617838382721, 0.3967038691043854, 0.4001046419143677]",18000,1734306464,,False,1,f7985_00037,2024-12-16_00-47-44,1678.8416311740875,1678.8416311740875,224263,digvijay-Alienware-Area-51-R5,100.87.195.216,1678.8416311740875,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9555555555555556,"[0.20785705745220184, 0.19744646549224854, 0.19992829859256744, 0.2189730554819107, 0.21777093410491943]",2000,1734302006,,False,1,f7985_00030,2024-12-15_23-33-26,308.8047137260437,308.8047137260437,189353,digvijay-Alienware-Area-51-R5,100.87.195.216,308.8047137260437,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9555555555555556,0.9111111111111111,"[0.20788078010082245, 0.18539145588874817, 0.20815888047218323, 0.21039922535419464, 0.17653030157089233]",6000,1734286616,,False,1,f7985_00002,2024-12-15_19-16-56,453.46346497535706,453.46346497535706,11010,digvijay-Alienware-Area-51-R5,100.87.195.216,453.46346497535706,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.8888888888888888,0.6888888888888889,"[0.21883438527584076, 0.2238260954618454, 0.18070408701896667, 0.1462763398885727, 0.12675200402736664]",4000,1734286232,,False,1,f7985_00001,2024-12-15_19-10-32,384.89087533950806,384.89087533950806,7796,digvijay-Alienware-Area-51-R5,100.87.195.216,384.89087533950806,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9111111111111111,"[0.21712009608745575, 0.2304430603981018, 0.22174988687038422, 0.2093452662229538, 0.20448748767375946]",10000,1734303806,,False,1,f7985_00034,2024-12-16_00-03-26,596.9256846904755,596.9256846904755,205094,digvijay-Alienware-Area-51-R5,100.87.195.216,596.9256846904755,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9555555555555556,0.9111111111111111,"[0.20788078010082245, 0.18539145588874817, 0.20815888047218323, 0.21039922535419464, 0.17653030157089233]",6000,1734302854,,False,1,f7985_00032,2024-12-15_23-47-34,454.33389711380005,454.33389711380005,196503,digvijay-Alienware-Area-51-R5,100.87.195.216,454.33389711380005,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1899287849664688, 0.2132152020931244, 0.23320400714874268, 0.2516336739063263, 0.2659482955932617, 0.2784964144229889, 0.2860466241836548, 0.29335951805114746, 0.2982292175292969, 0.30252543091773987, 0.30755582451820374, 0.31258317828178406, 0.3152433931827545, 0.31971749663352966, 0.3232615292072296, 0.3267732560634613, 0.32954591512680054, 0.3327758014202118, 0.33601245284080505, 0.3385581970214844, 0.3407796621322632, 0.3443651497364044, 0.345118910074234, 0.34737128019332886, 0.3503209352493286, 0.35435017943382263, 0.35679590702056885, 0.359365850687027, 0.36229437589645386, 0.36611494421958923, 0.3684951066970825, 0.37244313955307007, 0.3758332133293152, 0.37839290499687195, 0.38081833720207214, 0.38436761498451233, 0.3884388208389282, 0.39188119769096375, 0.39461377263069153, 0.39854076504707336, 0.4015750288963318, 0.40445077419281006, 0.4065115451812744, 0.4076254069805145, 0.41113942861557007, 0.41327887773513794, 0.41588014364242554, 0.4190291464328766, 0.4220673739910126, 0.42409563064575195]",50000,1734292118,,False,1,f7985_00009,2024-12-15_20-48-38,2282.338494539261,2282.338494539261,53484,digvijay-Alienware-Area-51-R5,100.87.195.216,2282.338494539261,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1899287849664688, 0.2132152020931244, 0.23320400714874268, 0.2516336739063263, 0.2659482955932617, 0.2784964144229889, 0.2860466241836548, 0.29335951805114746, 0.2982292175292969, 0.30252543091773987, 0.30755582451820374, 0.31258317828178406, 0.3152433931827545, 0.31971749663352966, 0.3232615292072296, 0.3267732560634613, 0.32954591512680054, 0.3327758014202118, 0.33601245284080505, 0.3385581970214844, 0.3407796621322632, 0.3443651497364044, 0.345118910074234, 0.34737128019332886, 0.3503209352493286, 0.35435017943382263, 0.35679590702056885, 0.359365850687027, 0.36229437589645386, 0.36611494421958923, 0.3684951066970825, 0.37244313955307007, 0.3758332133293152, 0.37839290499687195, 0.38081833720207214, 0.38436761498451233, 0.3884388208389282, 0.39188119769096375, 0.39461377263069153, 0.39854076504707336, 0.4015750288963318, 0.40445077419281006, 0.4065115451812744, 0.4076254069805145, 0.41113942861557007, 0.41327887773513794, 0.41588014364242554, 0.4190291464328766, 0.4220673739910126, 0.42409563064575195]",50000,1734308750,,False,1,f7985_00039,2024-12-16_01-25-50,2281.165144920349,2281.165144920349,244531,digvijay-Alienware-Area-51-R5,100.87.195.216,2281.165144920349,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1871493011713028, 0.2084215134382248, 0.22432848811149597, 0.24149957299232483, 0.25883257389068604, 0.2709197998046875, 0.27946916222572327, 0.2875758707523346, 0.29219311475753784, 0.29653969407081604, 0.3021888732910156, 0.3072984516620636, 0.3101407289505005, 0.3137817084789276, 0.3170652985572815, 0.32084861397743225, 0.3233085572719574, 0.3258316218852997, 0.32834333181381226, 0.3315148949623108, 0.3333604335784912, 0.3344085216522217, 0.3344937562942505, 0.3364114761352539, 0.3384605646133423, 0.34175243973731995, 0.3438798189163208, 0.34599581360816956, 0.3481293320655823, 0.3492386043071747, 0.3519701063632965, 0.35390910506248474, 0.35616448521614075, 0.3590233623981476, 0.3612838387489319, 0.362545371055603, 0.36550381779670715, 0.36839058995246887, 0.3705332577228546, 0.3742600381374359, 0.3762753903865814, 0.3783159852027893, 0.3799549341201782, 0.3819361925125122, 0.3873419761657715, 0.39353829622268677, 0.3974877893924713, 0.40588170289993286, 0.41062411665916443, 0.4171319305896759]",32000,1734307256,,False,1,f7985_00038,2024-12-16_01-00-56,1930.8055777549744,1930.8055777549744,230865,digvijay-Alienware-Area-51-R5,100.87.195.216,1930.8055777549744,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9555555555555556,0.9111111111111111,"[0.20788078010082245, 0.18539145588874817, 0.20815888047218323, 0.21039922535419464, 0.17653030157089233]",6000,1734308425,,False,1,f7985_00042,2024-12-16_01-20-25,455.81117486953735,455.81117486953735,260671,digvijay-Alienware-Area-51-R5,100.87.195.216,455.81117486953735,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1899287849664688, 0.2132152020931244, 0.23320400714874268, 0.2516336739063263, 0.2659482955932617, 0.2784964144229889, 0.2860466241836548, 0.29335951805114746, 0.2982292175292969, 0.30252543091773987, 0.30755582451820374, 0.31258317828178406, 0.3152433931827545, 0.31971749663352966, 0.3232615292072296, 0.3267732560634613, 0.32954591512680054, 0.3327758014202118, 0.33601245284080505, 0.3385581970214844, 0.3407796621322632, 0.3443651497364044, 0.345118910074234, 0.34737128019332886, 0.3503209352493286, 0.35435017943382263, 0.35679590702056885, 0.359365850687027, 0.36229437589645386, 0.36611494421958923, 0.3684951066970825, 0.37244313955307007, 0.3758332133293152, 0.37839290499687195, 0.38081833720207214, 0.38436761498451233, 0.3884388208389282, 0.39188119769096375, 0.39461377263069153, 0.39854076504707336, 0.4015750288963318, 0.40445077419281006, 0.4065115451812744, 0.4076254069805145, 0.41113942861557007, 0.41327887773513794, 0.41588014364242554, 0.4190291464328766, 0.4220673739910126, 0.42409563064575195]",50000,1734314274,,False,1,f7985_00049,2024-12-16_02-57-54,2247.1128764152527,2247.1128764152527,308650,digvijay-Alienware-Area-51-R5,100.87.195.216,2247.1128764152527,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.185563862323761, 0.2021608054637909, 0.21841703355312347, 0.23370911180973053, 0.2429221272468567, 0.25898340344429016, 0.26578277349472046, 0.27271440625190735, 0.276315301656723, 0.2833668887615204, 0.2939825654029846, 0.2981470227241516, 0.3016272783279419, 0.30528685450553894, 0.3078368306159973, 0.3106500208377838, 0.3126845061779022, 0.31493714451789856, 0.31802991032600403, 0.32168641686439514, 0.3233833312988281, 0.3257850706577301, 0.3256584703922272, 0.32684755325317383, 0.32816722989082336, 0.33089733123779297, 0.33419039845466614, 0.3377145230770111, 0.33850914239883423, 0.3402599096298218, 0.34249332547187805, 0.34446632862091064, 0.3467104732990265, 0.3490452468395233, 0.3502786457538605, 0.35222381353378296, 0.35374584794044495, 0.35756245255470276, 0.3602335453033447, 0.3623069226741791, 0.3629317283630371, 0.3651275336742401, 0.3660374581813812, 0.3705066442489624, 0.37601035833358765, 0.3801513612270355, 0.3854946792125702, 0.3937617838382721, 0.3967038691043854, 0.4001046419143677]",18000,1734289831,,False,1,f7985_00007,2024-12-15_20-10-31,1667.6043224334717,1667.6043224334717,33636,digvijay-Alienware-Area-51-R5,100.87.195.216,1667.6043224334717,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9555555555555556,"[0.20785705745220184, 0.19744646549224854, 0.19992829859256744, 0.2189730554819107, 0.21777093410491943]",2000,1734290960,,False,1,f7985_00010,2024-12-15_20-29-20,311.7177822589874,311.7177822589874,62530,digvijay-Alienware-Area-51-R5,100.87.195.216,311.7177822589874,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1899287849664688, 0.2132152020931244, 0.23320400714874268, 0.2516336739063263, 0.2659482955932617, 0.2784964144229889, 0.2860466241836548, 0.29335951805114746, 0.2982292175292969, 0.30252543091773987, 0.30755582451820374, 0.31258317828178406, 0.3152433931827545, 0.31971749663352966, 0.3232615292072296, 0.3267732560634613, 0.32954591512680054, 0.3327758014202118, 0.33601245284080505, 0.3385581970214844, 0.3407796621322632, 0.3443651497364044, 0.345118910074234, 0.34737128019332886, 0.3503209352493286, 0.35435017943382263, 0.35679590702056885, 0.359365850687027, 0.36229437589645386, 0.36611494421958923, 0.3684951066970825, 0.37244313955307007, 0.3758332133293152, 0.37839290499687195, 0.38081833720207214, 0.38436761498451233, 0.3884388208389282, 0.39188119769096375, 0.39461377263069153, 0.39854076504707336, 0.4015750288963318, 0.40445077419281006, 0.4065115451812744, 0.4076254069805145, 0.41113942861557007, 0.41327887773513794, 0.41588014364242554, 0.4190291464328766, 0.4220673739910126, 0.42409563064575195]",50000,1734303205,,False,1,f7985_00029,2024-12-15_23-53-25,2283.032821893692,2283.032821893692,180753,digvijay-Alienware-Area-51-R5,100.87.195.216,2283.032821893692,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9555555555555556,"[0.20785705745220184, 0.19744646549224854, 0.19992829859256744, 0.2189730554819107, 0.21777093410491943]",2000,1734307575,,False,1,f7985_00040,2024-12-16_01-06-15,313.9559283256531,313.9559283256531,253223,digvijay-Alienware-Area-51-R5,100.87.195.216,313.9559283256531,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1899287849664688, 0.2132152020931244, 0.23320400714874268, 0.2516336739063263, 0.2659482955932617, 0.2784964144229889, 0.2860466241836548, 0.29335951805114746, 0.2982292175292969, 0.30252543091773987, 0.30755582451820374, 0.31258317828178406, 0.3152433931827545, 0.31971749663352966, 0.3232615292072296, 0.3267732560634613, 0.32954591512680054, 0.3327758014202118, 0.33601245284080505, 0.3385581970214844, 0.3407796621322632, 0.3443651497364044, 0.345118910074234, 0.34737128019332886, 0.3503209352493286, 0.35435017943382263, 0.35679590702056885, 0.359365850687027, 0.36229437589645386, 0.36611494421958923, 0.3684951066970825, 0.37244313955307007, 0.3758332133293152, 0.37839290499687195, 0.38081833720207214, 0.38436761498451233, 0.3884388208389282, 0.39188119769096375, 0.39461377263069153, 0.39854076504707336, 0.4015750288963318, 0.40445077419281006, 0.4065115451812744, 0.4076254069805145, 0.41113942861557007, 0.41327887773513794, 0.41588014364242554, 0.4190291464328766, 0.4220673739910126, 0.42409563064575195]",50000,1734297661,,False,1,f7985_00019,2024-12-15_22-21-01,2269.6409573554993,2269.6409573554993,117535,digvijay-Alienware-Area-51-R5,100.87.195.216,2269.6409573554993,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.8888888888888888,0.6888888888888889,"[0.21883438527584076, 0.2238260954618454, 0.18070408701896667, 0.1462763398885727, 0.12675200402736664]",4000,1734291351,,False,1,f7985_00011,2024-12-15_20-35-51,386.6024577617645,386.6024577617645,66017,digvijay-Alienware-Area-51-R5,100.87.195.216,386.6024577617645,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.185563862323761, 0.2021608054637909, 0.21841703355312347, 0.23370911180973053, 0.2429221272468567, 0.25898340344429016, 0.26578277349472046, 0.27271440625190735, 0.276315301656723, 0.2833668887615204, 0.2939825654029846, 0.2981470227241516, 0.3016272783279419, 0.30528685450553894, 0.3078368306159973, 0.3106500208377838, 0.3126845061779022, 0.31493714451789856, 0.31802991032600403, 0.32168641686439514, 0.3233833312988281, 0.3257850706577301, 0.3256584703922272, 0.32684755325317383, 0.32816722989082336, 0.33089733123779297, 0.33419039845466614, 0.3377145230770111, 0.33850914239883423, 0.3402599096298218, 0.34249332547187805, 0.34446632862091064, 0.3467104732990265, 0.3490452468395233, 0.3502786457538605, 0.35222381353378296, 0.35374584794044495, 0.35756245255470276, 0.3602335453033447, 0.3623069226741791, 0.3629317283630371, 0.3651275336742401, 0.3660374581813812, 0.3705066442489624, 0.37601035833358765, 0.3801513612270355, 0.3854946792125702, 0.3937617838382721, 0.3967038691043854, 0.4001046419143677]",18000,1734300917,,False,1,f7985_00027,2024-12-15_23-15-17,1671.7999277114868,1671.7999277114868,160686,digvijay-Alienware-Area-51-R5,100.87.195.216,1671.7999277114868,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1871493011713028, 0.2084215134382248, 0.22432848811149597, 0.24149957299232483, 0.25883257389068604, 0.2709197998046875, 0.27946916222572327, 0.2875758707523346, 0.29219311475753784, 0.29653969407081604, 0.3021888732910156, 0.3072984516620636, 0.3101407289505005, 0.3137817084789276, 0.3170652985572815, 0.32084861397743225, 0.3233085572719574, 0.3258316218852997, 0.32834333181381226, 0.3315148949623108, 0.3333604335784912, 0.3344085216522217, 0.3344937562942505, 0.3364114761352539, 0.3384605646133423, 0.34175243973731995, 0.3438798189163208, 0.34599581360816956, 0.3481293320655823, 0.3492386043071747, 0.3519701063632965, 0.35390910506248474, 0.35616448521614075, 0.3590233623981476, 0.3612838387489319, 0.362545371055603, 0.36550381779670715, 0.36839058995246887, 0.3705332577228546, 0.3742600381374359, 0.3762753903865814, 0.3783159852027893, 0.3799549341201782, 0.3819361925125122, 0.3873419761657715, 0.39353829622268677, 0.3974877893924713, 0.40588170289993286, 0.41062411665916443, 0.4171319305896759]",32000,1734290643,,False,1,f7985_00008,2024-12-15_20-24-03,1912.8326468467712,1912.8326468467712,40100,digvijay-Alienware-Area-51-R5,100.87.195.216,1912.8326468467712,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.8888888888888888,0.6888888888888889,"[0.21883438527584076, 0.2238260954618454, 0.18070408701896667, 0.1462763398885727, 0.12675200402736664]",4000,1734296855,,False,1,f7985_00021,2024-12-15_22-07-35,383.2672266960144,383.2672266960144,129196,digvijay-Alienware-Area-51-R5,100.87.195.216,383.2672266960144,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9555555555555556,0.9555555555555556,"[0.20378290116786957, 0.17942316830158234, 0.20912930369377136, 0.19040745496749878, 0.19000844657421112]",8000,1734292334,,False,1,f7985_00013,2024-12-15_20-52-14,521.7229378223419,521.7229378223419,75059,digvijay-Alienware-Area-51-R5,100.87.195.216,521.7229378223419,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9555555555555556,"[0.17488455772399902, 0.1872606724500656, 0.18810106813907623, 0.19863896071910858, 0.20405413210391998, 0.2166246920824051, 0.2154778093099594, 0.219917893409729, 0.22396424412727356, 0.2331329733133316, 0.23431308567523956, 0.2418384850025177, 0.2477240115404129, 0.25390657782554626, 0.25818613171577454, 0.26514413952827454, 0.267378568649292, 0.2706814408302307, 0.2703358232975006, 0.27458101511001587, 0.27732354402542114, 0.2782288193702698, 0.28231701254844666, 0.2866954803466797, 0.2830291986465454, 0.2870207726955414, 0.28842806816101074, 0.28703778982162476, 0.2911769449710846, 0.2946363687515259, 0.2960291802883148, 0.2973812222480774, 0.29547497630119324, 0.2965485751628876, 0.2994118332862854, 0.30116012692451477, 0.30761203169822693, 0.31399622559547424, 0.3146454095840454, 0.313947856426239, 0.31704816222190857, 0.3155912458896637, 0.31985029578208923, 0.32477739453315735, 0.3282858729362488, 0.32954442501068115, 0.32496166229248047, 0.3250574767589569, 0.3219604790210724, 0.32396477460861206]",2000,1734310342,,False,1,f7985_00045,2024-12-16_01-52-22,1382.3571708202362,1382.3571708202362,271069,digvijay-Alienware-Area-51-R5,100.87.195.216,1382.3571708202362,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
